meter_reading,consumed_power,white_goods
53781.6631,0.6484,0.6099
53782.3526,0.6895,0.6488
53783.3621,1.0095,0.9259
53783.7718,0.4097,0.3355
53784.4493,0.6775,0.5809
53785.1452,0.6959,0.5784
53786.2982,1.153,0.0806
53787.4224,1.1242,0.0719
53788.5945,1.1721,0.0756
53790.3984,1.8039,0.649
53791.5618,1.1634,0.0823
53793.2359,1.6741,0.5971
53794.257,1.0211,0.0702
53795.2922,1.0352,0.0713
53796.4675,1.1753,0.073
53797.6287,1.1612,0.0761
53799.2953,1.6666,0.5951
53800.4549,1.1596,0.0678
53801.5508,1.0959,0.0793
53803.2097,1.6589,0.6791
53804.3434,1.1337,0.0761
53805.5224,1.179,0.0759
53807.1952,1.6728,0.6713
53808.8922,1.697,0.6169
53808.9776,0.0854,0.0801
53809.0632,0.0856,0.0807
53809.7626,0.6994,0.684
53809.8508,0.0882,0.0732
53809.935,0.0842,0.0791
53810.0221,0.0871,0.0713
53810.106,0.0839,0.0692
53810.1814,0.0754,0.0705
53810.8173,0.6359,0.6214
53810.9004,0.0831,0.0783
53811.5122,0.6118,0.5956
53811.599,0.0868,0.082
53811.6959,0.0969,0.0817
53812.3492,0.6533,0.6383
53812.962,0.6128,0.6083
53813.0442,0.0822,0.0769
53813.6627,0.6185,0.6034
53814.3319,0.6692,0.6552
53814.42,0.0881,0.0733
53814.4989,0.0789,0.0737
53815.0961,0.5972,0.5921
53815.1753,0.0792,0.0743
53815.2534,0.0781,0.0728
53815.9501,0.6967,0.6823
53816.0669,0.1168,0.0768
53816.6856,0.6187,0.5869
53817.1035,0.4179,0.336
53818.0043,0.9008,0.831
53818.7058,0.7015,0.6009
53819.4228,0.717,0.617
53820.6675,1.2447,0.0694
53822.4313,1.7638,0.6109
53823.646,1.2147,0.0739
53825.3913,1.7453,0.6076
53826.654,1.2627,0.0807
53828.2381,1.5841,0.6069
53829.9047,1.6666,0.6141
53831.5967,1.692,0.632
53832.6966,1.0999,0.0679
53833.8316,1.135,0.0781
53835.4113,1.5797,0.6387
53836.5543,1.143,0.0712
53837.6307,1.0764,0.0721
53839.2449,1.6142,0.5912
53840.3521,1.1072,0.0744
53841.4871,1.135,0.0784
53842.6608,1.1737,0.0723
53844.2214,1.5606,0.6107
53844.3106,0.0892,0.0737
53844.9603,0.6497,0.6346
53845.0479,0.0876,0.0821
53845.6534,0.6055,0.6004
53846.2547,0.6013,0.5959
53846.3302,0.0755,0.0702
53846.9588,0.6286,0.6233
53847.6249,0.6661,0.6614
53848.313,0.6881,0.6726
53848.9119,0.5989,0.5943
53849.0053,0.0934,0.0791
53849.6562,0.6509,0.6457
53850.2898,0.6336,0.6194
53850.9544,0.6646,0.6595
53851.5355,0.5811,0.5764
53852.1598,0.6243,0.6089
53852.8159,0.6561,0.6397
53852.9122,0.0963,0.0808
53852.9976,0.0854,0.0799
53853.0867,0.0891,0.0739
53853.7282,0.6415,0.6262
53853.8123,0.0841,0.0688
53854.4572,0.6449,0.6301
53855.1187,0.6615,0.6563
53855.2212,0.1025,0.0741
53855.8832,0.662,0.6323
53856.8338,0.9506,0.8809
53857.263,0.4292,0.3488
53857.4454,0.1824,0.073
53858.125,0.6796,0.5773
53859.901,1.776,0.6457
53860.9887,1.0877,0.0702
53862.859,1.8703,0.6656
53863.9823,1.1233,0.0789
53865.6751,1.6928,0.5795
53866.7177,1.0426,0.0812
53868.3298,1.6121,0.6629
53869.9376,1.6078,0.6561
53871.1421,1.2045,0.0728
53872.7163,1.5742,0.6388
53873.8664,1.1501,0.0703
53875.0136,1.1472,0.0758
53876.2147,1.2011,0.0748
53877.3823,1.1676,0.0693
53878.4026,1.0203,0.0783
53879.4687,1.0661,0.0741
53880.4821,1.0134,0.0677
53881.5335,1.0514,0.0699
53881.6305,0.097,0.0809
53882.3031,0.6726,0.6675
53882.3866,0.0835,0.0677
53882.4589,0.0723,0.0676
53882.5349,0.076,0.0709
53883.1861,0.6512,0.6373
53883.8389,0.6528,0.6475
53883.9288,0.0899,0.0739
53884.0224,0.0936,0.0788
53884.6437,0.6213,0.6077
53884.7326,0.0889,0.0733
53885.4266,0.694,0.6797
53886.0406,0.614,0.6091
53886.129,0.0884,0.074
53886.7089,0.5799,0.5746
53886.8062,0.0973,0.0822
53886.8911,0.0849,0.0711
53887.5511,0.66,0.6549
53887.6307,0.0796,0.0745
53887.7212,0.0905,0.076
53887.7949,0.0737,0.0685
53888.4822,0.6873,0.6719
53889.1465,0.6643,0.6493
53889.7473,0.6008,0.5963
53889.8512,0.1039,0.074
53890.4889,0.6377,0.6075
53891.4575,0.9686,0.8982
53892.4049,0.9474,0.8655
53893.1552,0.7503,0.6417
53893.3323,0.1771,0.0718
53894.5198,1.1875,0.0731
53895.7137,1.1939,0.0749
53896.9036,1.1899,0.0732
53898.1623,1.2587,0.0694
53899.2881,1.1258,0.0748
53900.9683,1.6802,0.661
53901.997,1.0287,0.0696
53903.0881,1.0911,0.0784
53904.8324,1.7443,0.6632
53905.9742,1.1418,0.0678
53907.0892,1.115,0.082
53908.8129,1.7237,0.6434
53909.9777,1.1648,0.0803
53911.0391,1.0614,0.0677
53912.6189,1.5798,0.5828
53914.3386,1.7197,0.6502
53915.4734,1.1348,0.0744
53917.1227,1.6493,0.587
53917.7794,0.6567,0.6513
53917.8552,0.0758,0.0704
53918.4533,0.5981,0.5936
53918.5332,0.0799,0.0751
53919.2244,0.6912,0.6753
53919.8605,0.6361,0.6315
53920.4638,0.6033,0.5891
53920.5396,0.0758,0.0703
53920.6153,0.0757,0.0708
53921.2995,0.6842,0.6796
53921.3723,0.0728,0.0676
53921.9563,0.584,0.579
53922.0426,0.0863,0.081
53922.1302,0.0876,0.0737
53922.7981,0.6679,0.6526
53923.4283,0.6302,0.6255
53923.5119,0.0836,0.0789
53923.5979,0.086,0.0717
53923.6775,0.0796,0.0745
53923.7597,0.0822,0.0776
53923.8477,0.088,0.0721
53924.4442,0.5965,0.5805
53925.0339,0.5897,0.5844
53925.6149,0.581,0.5762
53925.7264,0.1115,0.0722
53925.8326,0.1062,0.074
53926.8343,1.0017,0.9351
53927.7513,0.917,0.8501
53927.9232,0.1719,0.0698
53928.1117,0.1885,0.076
53929.8429,1.7312,0.5775
53931.6315,1.7886,0.6425
53932.7839,1.1524,0.0731
53934.0073,1.2234,0.0715
53935.1075,1.1002,0.0741
53936.7493,1.6418,0.5783
53938.3264,1.5771,0.6026
53939.3976,1.0712,0.082
53941.0467,1.6491,0.5933
53942.7569,1.7102,0.6788
53944.5189,1.762,0.6783
53945.6402,1.1213,0.0694
53946.7817,1.1415,0.0785
53948.5459,1.7642,0.6684
53949.6315,1.0856,0.0709
53951.374,1.7425,0.6224
53953.119,1.745,0.6506
53954.8151,1.6961,0.664
53954.8953,0.0802,0.0754
53955.4828,0.5875,0.5727
53956.1644,0.6816,0.6766
53956.2469,0.0825,0.0771
53956.8383,0.5914,0.586
53956.9112,0.0729,0.0684
53957.5135,0.6023,0.5969
53957.6001,0.0866,0.0729
53958.2086,0.6085,0.5947
53958.8696,0.661,0.6458
53959.4526,0.583,0.567
53960.0493,0.5967,0.5917
53960.6763,0.627,0.6222
53961.298,0.6217,0.6061
53961.9363,0.6383,0.6334
53962.0215,0.0852,0.0806
53962.0993,0.0778,0.0732
53962.1898,0.0905,0.0756
53962.2818,0.092,0.0764
53962.9185,0.6367,0.6221
53962.9939,0.0754,0.0708
53963.0672,0.0733,0.0684
53963.1479,0.0807,0.0755
53963.2372,0.0893,0.0745
53963.3396,0.1024,0.07
53964.0064,0.6668,0.626
53964.3857,0.3793,0.3106
53964.7805,0.3948,0.3192
53964.9645,0.184,0.0708
53965.1349,0.1704,0.0737
53966.9193,1.7844,0.6153
53968.6359,1.7166,0.6109
53969.8997,1.2638,0.0701
53971.7478,1.8481,0.6498
53972.9431,1.1953,0.0689
53974.7074,1.7643,0.6497
53975.7944,1.087,0.0748
53977.4478,1.6534,0.6627
53978.4604,1.0126,0.0687
53979.6617,1.2013,0.0784
53980.8425,1.1808,0.0731
53982.5177,1.6752,0.6182
53984.2245,1.7068,0.5792
53985.778,1.5535,0.5966
53986.8484,1.0704,0.082
53987.9768,1.1284,0.0713
53989.5597,1.5829,0.5856
53990.7548,1.1951,0.0754
53990.8387,0.0839,0.0693
53991.4674,0.6287,0.6236
53992.1122,0.6448,0.6398
53992.7894,0.6772,0.6717
53992.8804,0.091,0.0761
53992.9634,0.083,0.078
53993.6185,0.6551,0.6406
53993.6913,0.0728,0.068
53994.3697,0.6784,0.6646
53994.4625,0.0928,0.0781
53994.5576,0.0951,0.079
53994.653,0.0954,0.0809
53994.7381,0.0851,0.0708
53994.8139,0.0758,0.0711
53994.9022,0.0883,0.0727
53994.9883,0.0861,0.0704
53995.6298,0.6415,0.6266
53996.2625,0.6327,0.6178
53996.9142,0.6517,0.6378
53997.5003,0.5861,0.581
53997.5782,0.0779,0.0731
53998.1873,0.6091,0.5936
53998.8303,0.643,0.6268
53999.4602,0.6299,0.6246
54000.1238,0.6636,0.6351
54000.8,0.6762,0.6464
54001.7788,0.9788,0.8981
54002.7442,0.9654,0.8868
54003.5018,0.7576,0.6488
54003.6795,0.1777,0.0792
54004.9499,1.2704,0.0746
54006.05,1.1001,0.0815
54007.2992,1.2492,0.0768
54009.087,1.7878,0.6339
54010.8173,1.7303,0.6661
54011.9661,1.1488,0.0803
54013.1115,1.1454,0.0739
54014.2937,1.1822,0.0745
54015.9465,1.6528,0.5928
54017.0581,1.1116,0.0776
54018.6748,1.6167,0.6612
54020.3013,1.6265,0.6459
54021.4703,1.169,0.0705
54023.0336,1.5633,0.5895
54024.7552,1.7216,0.646
54026.3798,1.6246,0.5976
54027.3988,1.019,0.0695
54028.5817,1.1829,0.074
54029.1936,0.6119,0.6073
54029.2766,0.083,0.0785
54029.356,0.0794,0.074
54030.0326,0.6766,0.6714
54030.1259,0.0933,0.0779
54030.7907,0.6648,0.6596
54031.4454,0.6547,0.64
54032.1186,0.6732,0.6587
54032.205,0.0864,0.0812
54032.8459,0.6409,0.6357
54032.9407,0.0948,0.0785
54033.014,0.0733,0.0682
54033.0899,0.0759,0.0704
54033.759,0.6691,0.6536
54034.4286,0.6696,0.6642
54035.053,0.6244,0.6103
54035.6911,0.6381,0.6234
54036.2871,0.596,0.5908
54036.3819,0.0948,0.0802
54036.472,0.0901,0.0751
54037.1248,0.6528,0.6382
54037.208,0.0832,0.0678
54037.8457,0.6377,0.6327
54038.4707,0.625,0.6104
54038.5701,0.0994,0.0696
54038.679,0.1089,0.0795
54039.6143,0.9353,0.8507
54039.9851,0.3708,0.2986
54040.1553,0.1702,0.0711
54040.9276,0.7723,0.6644
54042.7452,1.8176,0.6584
54043.8627,1.1175,0.0742
54045.1257,1.263,0.0787
54046.3004,1.1747,0.0762
54047.5305,1.2301,0.0694
54048.5447,1.0142,0.0686
54050.2531,1.7084,0.661
54051.4483,1.1952,0.0753
54052.6255,1.1772,0.0772
54054.2455,1.62,0.5826
54055.4608,1.2153,0.0772
54057.1175,1.6567,0.5699
54058.742,1.6245,0.629
54060.4798,1.7378,0.6593
54061.6725,1.1927,0.0804
54063.3176,1.6451,0.6053
54064.4662,1.1486,0.0794
54066.1507,1.6845,0.6067
54066.8035,0.6528,0.6382
54067.4658,0.6623,0.6574
54067.5506,0.0848,0.0802
54067.6446,0.094,0.0784
54067.7282,0.0836,0.0785
54068.393,0.6648,0.6597
54069.0567,0.6637,0.659
54069.672,0.6153,0.6004
54070.2699,0.5979,0.5932
54070.3529,0.083,0.0783
54070.4335,0.0806,0.0753
54070.5255,0.092,0.0762
54071.1052,0.5797,0.5749
54071.7263,0.6211,0.6162
54072.3519,0.6256,0.6104
54072.9945,0.6426,0.6373
54073.5777,0.5832,0.578
54073.6584,0.0807,0.0761
54074.2627,0.6043,0.5896
54074.3583,0.0956,0.0809
54074.4439,0.0856,0.0718
54075.1137,0.6698,0.6554
54075.2005,0.0868,0.072
54075.2854,0.0849,0.0695
54075.9357,0.6503,0.609
54076.0448,0.1091,0.0778
54076.4277,0.3829,0.3062
54076.8071,0.3794,0.3084
54076.9975,0.1904,0.0815
54077.1691,0.1716,0.0727
54078.8409,1.6718,0.5879
54080.6804,1.8395,0.6442
54081.9359,1.2555,0.0795
54083.6311,1.6952,0.5812
54085.3449,1.7138,0.6776
54087.0837,1.7388,0.6753
54088.6631,1.5794,0.6284
54090.3615,1.6984,0.6776
54091.5343,1.1728,0.0796
54092.6389,1.1046,0.0708
54094.2835,1.6446,0.6527
54096.01,1.7265,0.6605
54097.6064,1.5964,0.6363
54098.715,1.1086,0.0695
54099.74,1.025,0.0785
54100.7605,1.0205,0.0763
54102.3677,1.6072,0.6764
54104.001,1.6333,0.5754
54104.5958,0.5948,0.5803
54105.1998,0.604,0.5886
54105.2971,0.0973,0.0816
54105.9514,0.6543,0.64
54106.566,0.6146,0.6006
54106.6455,0.0795,0.075
54107.3361,0.6906,0.6754
54107.419,0.0829,0.0676
54107.4945,0.0755,0.0702
54107.5784,0.0839,0.0785
54107.6723,0.0939,0.0783
54107.7555,0.0832,0.0693
54108.3768,0.6213,0.6058
54108.9934,0.6166,0.6025
54109.0764,0.083,0.0686
54109.7296,0.6532,0.6392
54110.3456,0.616,0.6112
54110.429,0.0834,0.0679
54110.5117,0.0827,0.0684
54111.1843,0.6726,0.6672
54111.8369,0.6526,0.6475
54111.9206,0.0837,0.0691
54112.5706,0.65,0.6344
54112.6433,0.0727,0.0678
54112.7566,0.1133,0.0744
54112.8713,0.1147,0.0754
54113.8676,0.9963,0.9116
54114.2965,0.4289,0.3518
54114.4869,0.1904,0.0784
54115.2478,0.7609,0.6655
54116.4235,1.1757,0.076
54118.0747,1.6512,0.6253
54119.3118,1.2371,0.0714
54121.1026,1.7908,0.6629
54122.2442,1.1416,0.0799
54124.0138,1.7696,0.637
54125.1151,1.1013,0.0678
54126.2727,1.1576,0.0777
54127.3426,1.0699,0.0692
54128.4579,1.1153,0.0714
54129.9888,1.5309,0.5908
54131.7438,1.755,0.669
54132.9311,1.1873,0.0794
54134.0527,1.1216,0.0717
54135.7101,1.6574,0.6691
54136.8333,1.1232,0.0751
54138.4931,1.6598,0.6258
54139.6438,1.1507,0.0792
54139.7303,0.0865,0.0816
54139.8159,0.0856,0.0809
54140.4297,0.6138,0.5988
54141.0638,0.6341,0.6296
54141.148,0.0842,0.0699
54141.232,0.084,0.0788
54141.3263,0.0943,0.0788
54141.4225,0.0962,0.0804
54142.0964,0.6739,0.6693
54142.7479,0.6515,0.6466
54143.4334,0.6855,0.6716
54144.0458,0.6124,0.6076
54144.7221,0.6763,0.6603
54145.3347,0.6126,0.608
54145.9504,0.6157,0.6108
54146.0401,0.0897,0.0744
54146.1267,0.0866,0.0815
54146.2097,0.083,0.0678
54146.8945,0.6848,0.6703
54146.9876,0.0931,0.0781
54147.0718,0.0842,0.0792
54147.1599,0.0881,0.0729
54147.8291,0.6692,0.6643
54148.4191,0.59,0.5742
54148.5246,0.1055,0.0682
54148.6315,0.1069,0.0764
54149.0205,0.389,0.3157
54149.9552,0.9347,0.8537
54150.1327,0.1775,0.0693
54150.8883,0.7556,0.6474
54152.5917,1.7034,0.6414
54153.7068,1.1151,0.0798
54154.8352,1.1284,0.0712
54156.0455,1.2103,0.0777
54157.1802,1.1347,0.0784
54158.3562,1.176,0.0774
54159.5377,1.1815,0.0732
54160.6318,1.0941,0.0727
54162.2306,1.5988,0.5871
54163.7905,1.5599,0.5815
54165.5462,1.7557,0.672
54166.676,1.1298,0.0702
54168.4864,1.8104,0.6758
54170.1882,1.7018,0.5806
54171.8803,1.6921,0.636
54173.0347,1.1544,0.0722
54174.8157,1.781,0.6691
54175.9333,1.1176,0.0802
54176.5852,0.6519,0.6364
54177.1906,0.6054,0.5899
54177.8461,0.6555,0.6404
54177.9203,0.0742,0.0694
54178.0051,0.0848,0.0704
54178.0912,0.0861,0.0707
54178.1724,0.0812,0.0767
54178.7581,0.5857,0.5807
54179.4293,0.6712,0.6556
54180.0799,0.6506,0.6454
54180.6631,0.5832,0.5778
54180.742,0.0789,0.0738
54180.8177,0.0757,0.0711
54180.909,0.0913,0.077
54181.5028,0.5938,0.5787
54181.596,0.0932,0.0784
54182.2281,0.6321,0.617
54182.3197,0.0916,0.0777
54182.9877,0.668,0.6529
54183.5696,0.5819,0.5765
54183.6606,0.091,0.076
54184.3297,0.6691,0.6535
54184.4159,0.0862,0.0708
54185.0498,0.6339,0.6177
54185.6601,0.6103,0.581
54185.7714,0.1113,0.0704
54186.182,0.4106,0.3298
54186.5911,0.4091,0.3417
54187.3173,0.7262,0.6146
54188.0443,0.727,0.6285
54189.1688,1.1245,0.0789
54190.9729,1.8041,0.6785
54192.1853,1.2124,0.0788
54193.426,1.2407,0.0682
54195.1048,1.6788,0.6511
54196.137,1.0322,0.0811
54197.3045,1.1675,0.0811
54198.9915,1.687,0.6201
54200.1882,1.1967,0.0801
54201.7211,1.5329,0.5829
54203.385,1.6639,0.6191
54204.502,1.117,0.0778
54206.2814,1.7794,0.6632
54207.8998,1.6184,0.6716
54209.1043,1.2045,0.0795
54210.817,1.7127,0.6732
54211.8492,1.0322,0.0793
54213.5299,1.6807,0.6008
54214.1495,0.6196,0.6037
54214.2465,0.097,0.0821
54214.834,0.5875,0.5825
54214.9108,0.0768,0.0719
54215.0068,0.096,0.0805
54215.0996,0.0928,0.0779
54215.1857,0.0861,0.0814
54215.2581,0.0724,0.0678
54215.9244,0.6663,0.6616
54216.5969,0.6725,0.6677
54216.6821,0.0852,0.0692
54217.3544,0.6723,0.6674
54217.433,0.0786,0.0735
54217.5269,0.0939,0.0796
54218.2127,0.6858,0.6719
54218.2998,0.0871,0.0725
54218.8958,0.596,0.5814
54219.4724,0.5766,0.5713
54219.568,0.0956,0.0803
54219.6548,0.0868,0.0711
54220.2356,0.5808,0.5762
54220.3186,0.083,0.0784
54220.9484,0.6298,0.625
54221.5923,0.6439,0.6289
54221.7022,0.1099,0.0686
54222.3941,0.6919,0.6631
54223.2896,0.8955,0.8207
54223.6853,0.3957,0.3215
54224.457,0.7717,0.6761
54225.1552,0.6982,0.5819
54226.8996,1.7444,0.6314
54228.1711,1.2715,0.0721
54229.3802,1.2091,0.0723
54231.0248,1.6446,0.5933
54232.7983,1.7735,0.598
54234.0101,1.2118,0.0777
54235.0986,1.0885,0.0815
54236.8175,1.7189,0.6737
54237.8635,1.046,0.0789
54239.4776,1.6141,0.5958
54240.635,1.1574,0.0769
54242.2261,1.5911,0.5989
54243.9053,1.6792,0.6621
54245.4676,1.5623,0.599
54246.4996,1.032,0.081
54247.6848,1.1852,0.0761
54249.3388,1.654,0.6501
54250.3682,1.0294,0.073
54250.9751,0.6069,0.6023
54251.0662,0.0911,0.0766
54251.7448,0.6786,0.6737
54252.3366,0.5918,0.576
54252.9278,0.5912,0.586
54253.0197,0.0919,0.0768
54253.0938,0.0741,0.0693
54253.7669,0.6731,0.6682
54253.8567,0.0898,0.0745
54254.4603,0.6036,0.5991
54255.0929,0.6326,0.6278
54255.7285,0.6356,0.6311
54255.8148,0.0863,0.0811
54255.9021,0.0873,0.0718
54256.5395,0.6374,0.632
54257.2148,0.6753,0.6704
54257.3072,0.0924,0.0775
54257.3979,0.0907,0.0746
54258.0574,0.6595,0.6548
54258.1491,0.0917,0.0769
54258.82,0.6709,0.6664
54259.4391,0.6191,0.605
54260.0705,0.6314,0.616
54260.152,0.0815,0.0763
54260.263,0.111,0.073
54260.8802,0.6172,0.5893
54261.2601,0.3799,0.2992
54261.6664,0.4063,0.3333
54262.3812,0.7148,0.6144
54263.0774,0.6962,0.5859
54264.3623,1.2849,0.0789
54266.1253,1.763,0.5725
54267.2978,1.1725,0.0822
54268.5329,1.2351,0.072
54269.6833,1.1504,0.0819
54270.7347,1.0514,0.0691
54271.8,1.0653,0.0727
54272.8851,1.0851,0.0787
54273.9326,1.0475,0.0805
54275.6378,1.7052,0.5876
54277.195,1.5572,0.5894
54278.8926,1.6976,0.6214
54280.0751,1.1825,0.0778
54281.826,1.7509,0.6542
54283.5515,1.7255,0.6287
54284.6484,1.0969,0.0697
54286.1919,1.5435,0.5733
54287.7475,1.5556,0.5831
54288.3714,0.6239,0.6095
54289.0176,0.6462,0.6414
54289.7037,0.6861,0.6716
54289.7854,0.0817,0.0766
54290.4644,0.679,0.665
54290.5483,0.0839,0.0793
54291.2342,0.6859,0.6717
54291.318,0.0838,0.068
54291.3914,0.0734,0.0686
54292.0445,0.6531,0.648
54292.6365,0.592,0.5874
54293.2483,0.6118,0.5966
54293.931,0.6827,0.6778
54294.028,0.097,0.0817
54294.6047,0.5767,0.5714
54294.6814,0.0767,0.0716
54295.2846,0.6032,0.5883
54295.8957,0.6111,0.6058
54295.9852,0.0895,0.0746
54296.6068,0.6216,0.617
54296.6821,0.0753,0.0705
54296.7698,0.0877,0.073
54297.3676,0.5978,0.5924
54297.4635,0.0959,0.0819
54297.5768,0.1133,0.0715
54298.1862,0.6094,0.5775
54299.1248,0.9386,0.8555
54300.0429,0.9181,0.8447
54300.2092,0.1663,0.0749
54300.3894,0.1802,0.069
54302.1422,1.7528,0.6259
54303.2446,1.1024,0.0726
54305.0797,1.8351,0.648
54306.2242,1.1445,0.0799
54307.4385,1.2143,0.08
54309.0547,1.6162,0.6599
54310.6812,1.6265,0.6679
54312.2538,1.5726,0.5741
54313.9858,1.732,0.6452
54315.6243,1.6385,0.6603
54316.813,1.1887,0.0785
54317.8642,1.0512,0.0693
54318.9533,1.0891,0.0749
54320.0759,1.1226,0.0785
54321.1122,1.0363,0.0743
54322.3002,1.188,0.0675
54323.8804,1.5802,0.6401
54324.9998,1.1194,0.0687
54325.6843,0.6845,0.6689
54325.7784,0.0941,0.0789
54325.8642,0.0858,0.071
54325.9476,0.0834,0.0785
54326.0368,0.0892,0.0742
54326.6474,0.6106,0.5961
54326.7211,0.0737,0.0685
54327.3325,0.6114,0.5959
54327.9322,0.5997,0.5943
54328.5878,0.6556,0.6397
54329.279,0.6912,0.6756
54329.8853,0.6063,0.6016
54329.9806,0.0953,0.0802
54330.0548,0.0742,0.0689
54330.6472,0.5924,0.5874
54330.7438,0.0966,0.0805
54331.3973,0.6535,0.6379
54332.053,0.6557,0.6506
54332.1444,0.0914,0.0765
54332.7549,0.6105,0.6056
54333.3858,0.6309,0.6261
54334.0717,0.6859,0.671
54334.7367,0.665,0.6597
54334.8314,0.0947,0.0807
54335.4526,0.6212,0.5821
54335.5707,0.1181,0.0764
54335.9941,0.4234,0.3433
54336.9164,0.9223,0.8497
54337.0897,0.1733,0.0713
54337.8344,0.7447,0.6419
54339.0093,1.1749,0.0798
54340.844,1.8347,0.6769
54342.49,1.646,0.5808
54343.7022,1.2122,0.0708
54344.7628,1.0606,0.0769
54346.5733,1.8105,0.6725
54348.3158,1.7425,0.6792
54349.9247,1.6089,0.6652
54351.0698,1.1451,0.0736
54352.154,1.0842,0.0809
54353.2918,1.1378,0.0766
54354.9101,1.6183,0.5815
54356.0336,1.1235,0.0773
54357.0824,1.0488,0.0726
54358.8492,1.7668,0.6731
54360.5735,1.7243,0.6609
54362.1138,1.5403,0.586
54363.1711,1.0573,0.0688
54363.8517,0.6806,0.6751
54364.5294,0.6777,0.6731
54364.6184,0.089,0.0748
54364.7057,0.0873,0.0731
54365.3412,0.6355,0.6308
54365.9441,0.6029,0.5881
54366.6245,0.6804,0.6658
54367.252,0.6275,0.6131
54367.9265,0.6745,0.6582
54368.5318,0.6053,0.5901
54368.6174,0.0856,0.0805
54369.289,0.6716,0.6668
54369.3733,0.0843,0.0702
54369.4612,0.0879,0.0724
54369.5518,0.0906,0.0748
54369.6284,0.0766,0.072
54370.3,0.6716,0.6561
54370.3742,0.0742,0.0689
54370.4494,0.0752,0.0698
54371.1195,0.6701,0.6551
54371.205,0.0855,0.0808
54371.8675,0.6625,0.6577
54371.9432,0.0757,0.0712
54372.6051,0.6619,0.6473
54373.3051,0.7,0.6687
54373.414,0.1089,0.0678
54373.793,0.379,0.3083
54374.7112,0.9182,0.847
54375.4388,0.7276,0.6167
54376.1699,0.7311,0.6255
54377.2782,1.1083,0.0817
54378.5085,1.2303,0.0753
54379.749,1.2405,0.0735
54380.9231,1.1741,0.0787
54382.6574,1.7343,0.6647
54383.7812,1.1238,0.0818
54385.3576,1.5764,0.5876
54386.4669,1.1093,0.0805
54387.6809,1.214,0.0788
54389.3776,1.6967,0.61
54390.5029,1.1253,0.0792
54392.1771,1.6742,0.6523
54393.2627,1.0856,0.0761
54394.3017,1.039,0.0764
54395.8314,1.5297,0.5855
54397.5777,1.7463,0.6478
54399.1642,1.5865,0.6287
54400.3194,1.1552,0.0762
54400.931,0.6116,0.5966
54401.017,0.086,0.0813
54401.6428,0.6258,0.6209
54401.7286,0.0858,0.0714
54402.3395,0.6109,0.6057
54403.0112,0.6717,0.6663
54403.0972,0.086,0.0808
54403.6977,0.6005,0.586
54404.2885,0.5908,0.5768
54404.3727,0.0842,0.0694
54405.0224,0.6497,0.6355
54405.7112,0.6888,0.674
54406.3364,0.6252,0.6201
54406.4098,0.0734,0.0684
54406.4945,0.0847,0.0794
54406.5762,0.0817,0.0763
54407.2193,0.6431,0.6291
54407.3052,0.0859,0.0709
54407.9149,0.6097,0.605
54408.0016,0.0867,0.0716
54408.0875,0.0859,0.0703
54408.7446,0.6571,0.6427
54408.8248,0.0802,0.0757
54408.918,0.0932,0.0777
54409.0293,0.1113,0.0697
54409.7302,0.7009,0.6612
54410.6669,0.9367,0.8674
54411.6172,0.9503,0.8789
54411.7977,0.1805,0.07
54411.9772,0.1795,0.0793
54413.6689,1.6917,0.581
54415.2951,1.6262,0.5954
54416.9579,1.6628,0.6435
54418.7725,1.8146,0.6386
54420.553,1.7805,0.6691
54422.2698,1.7168,0.6008
54423.47,1.2002,0.0781
54425.0465,1.5765,0.6086
54426.6882,1.6417,0.6497
54427.7487,1.0605,0.0758
54428.8709,1.1222,0.0706
54430.5959,1.725,0.6495
54431.7666,1.1707,0.0779
54433.3699,1.6033,0.652
54434.5638,1.1939,0.078
54436.2858,1.722,0.6113
54437.952,1.6662,0.5866
54439.578,1.626,0.6312
54440.1962,0.6182,0.6132
54440.2778,0.0816,0.0765
54440.9083,0.6305,0.6256
54441.5689,0.6606,0.6452
54442.2069,0.638,0.6334
54442.3026,0.0957,0.0811
54442.935,0.6324,0.6179
54443.013,0.078,0.073
54443.6176,0.6046,0.5909
54443.704,0.0864,0.0816
54443.786,0.082,0.0766
54444.4206,0.6346,0.6297
54445.0207,0.6001,0.5855
54445.6011,0.5804,0.5756
54446.2403,0.6392,0.6248
54446.9278,0.6875,0.6735
54447.5409,0.6131,0.6082
54447.6222,0.0813,0.0765
54447.7106,0.0884,0.0726
54447.784,0.0734,0.0688
54447.8726,0.0886,0.0727
54447.9475,0.0749,0.0699
54448.0382,0.0907,0.0755
54448.1169,0.0787,0.0738
54448.2322,0.1153,0.0766
54448.9461,0.7139,0.6824
54449.3317,0.3856,0.3073
54449.7354,0.4037,0.3246
54449.9066,0.1712,0.0733
54450.1028,0.1962,0.0822
54451.2747,1.1719,0.0823
54452.3872,1.1125,0.0707
54453.5079,1.1207,0.0811
54454.7415,1.2336,0.0797
54455.9884,1.2469,0.0786
54457.0259,1.0375,0.0729
54458.1216,1.0957,0.0761
54459.2761,1.1545,0.0793
54460.4247,1.1486,0.0802
54462.0367,1.612,0.6188
54463.1131,1.0764,0.0693
54464.8298,1.7167,0.6827
54466.4878,1.658,0.6129
54467.5844,1.0966,0.0758
54469.3195,1.7351,0.6618
54471.0187,1.6992,0.6133
54472.0824,1.0637,0.0749
54473.8504,1.768,0.65
54473.935,0.0846,0.0792
54474.5766,0.6416,0.6265
